order_id,order_date,customer_id,product_id,category,subcategory,region,city,sales,quantity,discount,profit,sales_channel,payment_method
262,2023-04-30,3092,298,Furniture,Table,East,Kolkata,1728,2,0.05,259.2,Offline,Net Banking
263,2023-07-10,3840,430,Grocery,Beverages,South,Chennai,5604,4,0.2,0.0,Online,Net Banking
264,2023-07-11,3537,127,Clothing,Men,South,Hyderabad,5472,3,0.15,273.6,Offline,UPI
265,2024-07-29,2675,450,Furniture,Table,West,Mumbai,7185,5,0.15,359.25,Offline,Cash
266,2024-08-01,2196,116,Furniture,Chair,West,Pune,1729,1,0.05,259.35,Offline,Credit Card
267,2024-05-22,3345,158,Grocery,Daily Essentials,East,Kolkata,5730,5,0.0,1146.0,Offline,Net Banking
268,2024-03-27,1419,476,Electronics,Accessories,East,Patna,2735,5,0.15,136.75,Online,Debit Card
269,2023-03-31,4176,221,Clothing,Women,North,Chandigarh,7488,4,0.0,1497.6,Online,Net Banking
270,2024-09-22,4332,205,Grocery,Snacks,East,Patna,3414,2,0.05,512.1,Online,Net Banking
271,2024-07-05,2185,393,Clothing,Kids,East,Patna,1524,2,0.1,152.4,Offline,Net Banking
272,2023-10-11,2022,174,Grocery,Snacks,North,Delhi,3072,2,0.05,460.8,Offline,Credit Card
273,2024-10-09,2536,331,Furniture,Storage,West,Pune,4155,3,0.15,207.75,Online,UPI
274,2024-01-13,3383,101,Clothing,Kids,West,Ahmedabad,4396,4,0.1,439.6,Online,Cash
275,2024-03-15,2322,245,Grocery,Snacks,East,Kolkata,2226,2,0.1,222.6,Offline,Net Banking
276,2024-11-29,3564,335,Grocery,Beverages,South,Chennai,194,1,0.0,38.8,Online,UPI
277,2024-03-14,4613,432,Grocery,Snacks,South,Hyderabad,3020,2,0.05,453.0,Offline,Credit Card
278,2023-03-26,1212,302,Clothing,Women,East,Kolkata,4380,3,0.05,657.0,Offline,Credit Card
279,2023-04-08,1319,167,Electronics,Accessories,West,Ahmedabad,537,1,0.15,26.85,Online,Net Banking
280,2023-12-18,3842,167,Electronics,Accessories,West,Mumbai,1861,1,0.15,93.05,Offline,UPI
281,2023-04-15,4608,253,Electronics,Accessories,South,Hyderabad,741,1,0.1,74.1,Online,Cash
282,2024-06-27,3662,184,Furniture,Chair,South,Chennai,585,5,0.2,0.0,Offline,Debit Card
283,2024-09-22,1355,151,Furniture,Table,South,Chennai,7444,4,0.05,1116.6,Online,UPI
284,2023-05-24,2016,383,Grocery,Beverages,West,Pune,1334,2,0.0,266.8,Offline,UPI
285,2024-02-06,4210,222,Furniture,Storage,East,Kolkata,4269,3,0.0,853.8,Offline,Cash
286,2024-08-31,2479,262,Grocery,Daily Essentials,North,Delhi,1181,1,0.0,236.2,Online,Cash
287,2023-03-16,1056,234,Furniture,Table,West,Pune,1302,1,0.0,260.4,Online,UPI
288,2024-12-30,2734,459,Clothing,Kids,North,Chandigarh,8355,5,0.15,417.75,Offline,UPI
289,2023-03-22,4990,179,Electronics,Laptop,South,Hyderabad,9930,5,0.05,1489.5,Offline,Cash
290,2023-09-02,4787,322,Grocery,Daily Essentials,North,Chandigarh,600,1,0.0,120.0,Online,Cash
291,2023-01-13,1671,354,Furniture,Chair,North,Chandigarh,3072,2,0.0,614.4,Offline,Net Banking
292,2023-10-03,2372,319,Clothing,Men,East,Kolkata,1679,1,0.0,335.8,Offline,Net Banking
293,2024-04-11,3046,390,Electronics,Laptop,North,Chandigarh,4185,5,0.0,837.0,Online,Debit Card
294,2024-11-21,1010,122,Electronics,Accessories,South,Hyderabad,567,1,0.2,0.0,Online,Credit Card
295,2023-06-03,3264,465,Clothing,Women,North,Chandigarh,3712,2,0.0,742.4,Offline,Credit Card
296,2023-11-24,3341,290,Grocery,Daily Essentials,East,Kolkata,5373,3,0.0,1074.6,Online,Net Banking
297,2023-02-17,4547,244,Furniture,Storage,North,Delhi,964,4,0.15,48.2,Offline,Debit Card
298,2024-01-13,4213,255,Grocery,Snacks,North,Lucknow,1394,2,0.2,0.0,Online,Cash
299,2024-07-13,4819,309,Grocery,Snacks,East,Patna,816,2,0.0,163.2,Online,Credit Card
300,2023-01-02,1425,205,Electronics,Laptop,East,Patna,7352,4,0.1,735.2,Online,Cash
301,2023-10-14,4675,366,Furniture,Storage,West,Mumbai,189,1,0.05,28.35,Offline,Debit Card
302,2023-04-08,1306,403,Electronics,Accessories,West,Ahmedabad,1865,5,0.15,93.25,Online,Cash
303,2023-11-19,2302,331,Clothing,Women,South,Bangalore,6140,4,0.1,614.0,Offline,Credit Card
304,2023-04-22,2841,338,Furniture,Storage,North,Delhi,632,2,0.05,94.8,Offline,Cash
305,2024-04-07,4491,161,Clothing,Men,North,Lucknow,3144,3,0.1,314.4,Online,Credit Card
306,2023-12-02,4966,282,Electronics,Mobile,East,Patna,572,2,0.05,85.8,Offline,Net Banking
307,2023-06-28,3277,483,Clothing,Women,North,Lucknow,928,1,0.15,46.4,Online,UPI
308,2023-01-13,1535,201,Furniture,Chair,West,Mumbai,1800,1,0.05,270.0,Offline,Debit Card
309,2023-01-23,4314,165,Clothing,Men,North,Lucknow,504,1,0.15,25.2,Online,Debit Card
310,2023-06-22,3032,115,Grocery,Snacks,North,Delhi,4935,5,0.15,246.75,Offline,Cash
311,2023-10-09,1141,414,Furniture,Chair,South,Hyderabad,3039,3,0.05,455.85,Online,Debit Card
312,2023-03-31,2717,202,Grocery,Snacks,West,Pune,2652,3,0.05,397.8,Online,Net Banking
313,2024-07-11,3057,264,Clothing,Women,North,Chandigarh,3216,4,0.2,0.0,Offline,Debit Card
314,2023-08-13,1239,341,Clothing,Kids,South,Bangalore,1934,1,0.1,193.4,Offline,Net Banking
315,2024-11-03,4343,477,Electronics,Mobile,South,Bangalore,1290,2,0.2,0.0,Online,Credit Card
316,2023-08-31,4743,402,Furniture,Chair,West,Pune,3755,5,0.1,375.5,Online,Debit Card
317,2024-07-09,1155,146,Furniture,Table,South,Chennai,1377,3,0.15,68.85,Online,Credit Card
318,2023-12-06,2395,467,Grocery,Snacks,South,Bangalore,2560,5,0.05,384.0,Online,Debit Card
319,2024-12-22,4467,369,Furniture,Storage,North,Delhi,3370,2,0.0,674.0,Offline,UPI
320,2023-04-14,1558,180,Grocery,Daily Essentials,East,Patna,2154,3,0.1,215.4,Offline,Cash
321,2024-11-12,2549,257,Clothing,Men,East,Kolkata,8840,5,0.05,1326.0,Offline,Credit Card
322,2024-08-09,1132,193,Electronics,Accessories,South,Chennai,7368,4,0.2,0.0,Offline,Net Banking
323,2023-05-25,1974,277,Electronics,Laptop,South,Chennai,4878,3,0.0,975.6,Offline,Credit Card
324,2023-01-12,3839,134,Clothing,Women,North,Lucknow,1587,3,0.05,238.05,Offline,Debit Card
325,2024-01-31,4969,185,Electronics,Mobile,North,Lucknow,6400,4,0.15,320.0,Offline,Cash
326,2024-05-05,1666,331,Grocery,Snacks,West,Pune,7165,5,0.05,1074.75,Online,UPI
327,2023-04-18,4636,292,Clothing,Women,East,Kolkata,800,1,0.05,120.0,Online,UPI
328,2023-02-01,3487,322,Grocery,Daily Essentials,North,Chandigarh,5752,4,0.05,862.8,Online,UPI
329,2024-02-24,2086,438,Furniture,Chair,North,Chandigarh,7890,5,0.2,0.0,Offline,Debit Card
330,2024-08-08,1629,127,Electronics,Laptop,South,Bangalore,9100,5,0.15,455.0,Offline,UPI
331,2024-10-02,1397,113,Clothing,Kids,West,Mumbai,5415,5,0.05,812.25,Online,Credit Card
332,2023-11-12,4665,438,Grocery,Snacks,East,Kolkata,4256,4,0.15,212.8,Offline,UPI
333,2024-01-14,2078,325,Clothing,Women,West,Mumbai,2024,2,0.0,404.8,Offline,Debit Card
334,2024-12-14,4310,377,Electronics,Mobile,South,Hyderabad,275,1,0.1,27.5,Offline,Net Banking
335,2024-06-19,3345,220,Electronics,Laptop,South,Chennai,4784,4,0.15,239.2,Offline,Debit Card
336,2024-08-07,3775,417,Electronics,Accessories,North,Chandigarh,8695,5,0.2,0.0,Online,UPI
337,2023-07-17,1320,449,Furniture,Chair,West,Mumbai,374,2,0.15,18.7,Offline,Credit Card
338,2023-03-10,2627,382,Clothing,Women,South,Chennai,894,1,0.2,0.0,Offline,Debit Card
339,2024-02-29,3408,398,Grocery,Snacks,West,Mumbai,806,2,0.2,0.0,Online,UPI
340,2023-09-28,3343,411,Clothing,Women,North,Chandigarh,5764,4,0.15,288.2,Offline,UPI
341,2024-09-25,1158,302,Grocery,Snacks,South,Hyderabad,7470,5,0.15,373.5,Offline,Credit Card
342,2024-01-17,2273,243,Grocery,Beverages,North,Lucknow,791,1,0.1,79.1,Offline,UPI
343,2024-03-29,3477,430,Clothing,Kids,South,Bangalore,1953,3,0.15,97.65,Online,Credit Card
344,2024-05-11,4362,128,Grocery,Daily Essentials,West,Mumbai,9380,5,0.1,938.0,Online,UPI
345,2024-06-20,1789,202,Grocery,Snacks,East,Patna,795,5,0.05,119.25,Online,Credit Card
346,2024-12-22,4373,337,Electronics,Laptop,North,Chandigarh,1322,2,0.1,132.2,Offline,UPI
347,2024-08-31,3403,382,Clothing,Women,North,Delhi,1852,4,0.15,92.6,Offline,Debit Card
348,2023-01-29,4497,392,Electronics,Laptop,South,Hyderabad,804,4,0.05,120.6,Online,Credit Card
349,2024-10-29,4541,499,Furniture,Table,South,Chennai,4604,4,0.0,920.8,Online,Cash
350,2023-01-09,4297,256,Furniture,Storage,South,Chennai,1232,2,0.2,0.0,Offline,Cash
351,2023-08-12,4376,419,Grocery,Beverages,West,Pune,2872,4,0.2,0.0,Offline,Net Banking
352,2024-10-24,2222,450,Clothing,Kids,North,Delhi,6735,5,0.1,673.5,Online,Cash
353,2023-11-29,1771,176,Clothing,Kids,North,Chandigarh,1902,3,0.1,190.2,Online,UPI
354,2023-05-24,2210,232,Clothing,Kids,West,Ahmedabad,1442,1,0.15,72.1,Offline,Cash
355,2024-12-26,2405,471,Electronics,Accessories,West,Ahmedabad,8855,5,0.05,1328.25,Online,Net Banking
356,2023-11-04,1741,250,Clothing,Kids,West,Ahmedabad,3642,2,0.2,0.0,Online,Cash
357,2024-07-26,3680,145,Clothing,Kids,South,Chennai,2984,2,0.1,298.4,Online,Debit Card
358,2023-12-06,2204,337,Clothing,Women,South,Chennai,1899,3,0.2,0.0,Online,Cash
359,2023-07-19,3170,252,Electronics,Laptop,North,Lucknow,1725,5,0.15,86.25,Offline,UPI
360,2024-02-24,1586,261,Furniture,Table,South,Bangalore,9640,5,0.15,482.0,Online,UPI
361,2024-10-11,2120,207,Furniture,Table,West,Pune,109,1,0.15,5.45,Online,Net Banking
362,2024-09-21,2652,319,Electronics,Mobile,South,Hyderabad,5588,4,0.15,279.4,Offline,Cash
363,2024-01-18,4100,371,Furniture,Storage,North,Delhi,1926,1,0.1,192.6,Online,UPI
364,2024-12-11,1420,296,Furniture,Chair,North,Lucknow,2217,3,0.05,332.55,Offline,Credit Card
365,2024-04-11,2383,322,Clothing,Women,North,Delhi,6605,5,0.2,0.0,Online,Debit Card
366,2024-02-18,3978,167,Furniture,Chair,West,Pune,567,1,0.05,85.05,Online,UPI
367,2024-10-28,4159,373,Clothing,Kids,South,Bangalore,868,1,0.1,86.8,Online,Net Banking
368,2023-01-21,2707,327,Electronics,Accessories,North,Lucknow,1512,1,0.0,302.4,Offline,UPI
369,2024-12-12,3710,151,Furniture,Chair,East,Bhubaneswar,716,1,0.15,35.8,Offline,Net Banking
370,2024-09-24,4214,154,Electronics,Accessories,South,Hyderabad,678,1,0.0,135.6,Offline,Credit Card
371,2024-12-21,1161,380,Furniture,Table,South,Hyderabad,2816,4,0.05,422.4,Offline,Credit Card
372,2023-01-14,4421,393,Furniture,Chair,West,Pune,1957,1,0.0,391.4,Offline,Credit Card
373,2023-04-14,2870,251,Electronics,Accessories,North,Lucknow,4257,3,0.05,638.55,Offline,Cash
374,2023-10-25,2744,478,Furniture,Chair,North,Delhi,5223,3,0.1,522.3,Online,UPI
375,2024-10-24,4663,324,Furniture,Storage,North,Delhi,1546,2,0.1,154.6,Offline,UPI
376,2024-02-15,4423,297,Furniture,Chair,East,Bhubaneswar,4136,4,0.1,413.6,Offline,Cash
377,2023-03-02,4732,402,Furniture,Storage,South,Bangalore,624,2,0.15,31.2,Offline,Net Banking
378,2024-09-18,2978,349,Grocery,Beverages,West,Mumbai,1866,1,0.05,279.9,Online,Cash
379,2024-11-01,4143,480,Electronics,Laptop,West,Mumbai,375,3,0.2,0.0,Online,Debit Card
380,2023-12-21,4653,413,Furniture,Table,North,Chandigarh,1616,4,0.2,0.0,Online,UPI
381,2023-06-19,2313,223,Grocery,Beverages,South,Chennai,1638,1,0.15,81.9,Offline,Debit Card
382,2024-10-20,1322,335,Furniture,Storage,North,Lucknow,3700,4,0.05,555.0,Offline,Net Banking
383,2023-11-20,1420,306,Grocery,Beverages,West,Mumbai,1118,1,0.0,223.6,Offline,UPI
384,2024-07-29,4892,274,Clothing,Kids,North,Delhi,2880,2,0.15,144.0,Offline,UPI
385,2024-09-26,3932,331,Clothing,Kids,South,Hyderabad,5340,5,0.1,534.0,Online,UPI
386,2024-10-10,2531,459,Clothing,Women,South,Bangalore,3663,3,0.2,0.0,Online,UPI
387,2024-02-24,1802,196,Furniture,Storage,South,Hyderabad,620,1,0.2,0.0,Online,Cash
388,2023-12-13,1190,424,Furniture,Storage,South,Hyderabad,1650,1,0.15,82.5,Online,Cash
389,2023-01-05,3266,321,Furniture,Table,West,Ahmedabad,8035,5,0.0,1607.0,Offline,Net Banking
390,2023-05-12,3482,264,Furniture,Storage,South,Chennai,893,1,0.2,0.0,Offline,Cash
391,2023-10-29,1565,311,Grocery,Beverages,South,Hyderabad,6992,4,0.05,1048.8,Offline,Net Banking
392,2023-08-03,3812,276,Furniture,Chair,East,Patna,7815,5,0.1,781.5,Online,Credit Card
393,2024-07-29,4861,441,Electronics,Laptop,East,Patna,5172,4,0.2,0.0,Offline,Net Banking
394,2023-04-20,1217,443,Electronics,Accessories,East,Bhubaneswar,880,1,0.05,132.0,Online,Credit Card
395,2023-09-14,3828,251,Clothing,Kids,East,Kolkata,3638,2,0.0,727.6,Online,Net Banking
396,2024-09-22,4040,431,Grocery,Snacks,North,Chandigarh,9355,5,0.05,1403.25,Offline,Credit Card
397,2024-02-01,4956,382,Electronics,Laptop,East,Patna,6856,4,0.1,685.6,Online,UPI
398,2024-10-10,3238,478,Grocery,Snacks,East,Kolkata,4938,3,0.2,0.0,Online,Credit Card
399,2023-03-18,1488,293,Furniture,Storage,East,Bhubaneswar,910,2,0.2,0.0,Online,Cash
400,2023-06-14,1023,269,Clothing,Men,East,Patna,9160,5,0.1,916.0,Offline,Credit Card
401,2023-02-22,3009,393,Clothing,Kids,North,Delhi,9130,5,0.1,913.0,Offline,UPI
402,2024-06-17,1652,312,Furniture,Chair,East,Patna,1710,1,0.2,0.0,Offline,UPI
403,2023-12-06,1894,485,Furniture,Storage,East,Kolkata,2514,3,0.1,251.4,Offline,Net Banking
404,2023-09-04,1998,120,Clothing,Women,North,Delhi,9905,5,0.2,0.0,Offline,Cash
405,2023-10-17,4367,494,Clothing,Kids,North,Chandigarh,1966,1,0.2,0.0,Offline,Net Banking
406,2024-10-29,1337,149,Electronics,Laptop,West,Pune,1512,2,0.2,0.0,Online,Net Banking
407,2024-11-17,4422,153,Electronics,Mobile,North,Lucknow,3742,2,0.15,187.1,Online,Net Banking
408,2024-12-03,3936,269,Electronics,Accessories,West,Ahmedabad,296,2,0.15,14.8,Online,UPI
409,2024-07-25,4731,232,Furniture,Table,North,Delhi,1277,1,0.05,191.55,Offline,Cash
410,2023-11-20,3190,103,Grocery,Beverages,West,Ahmedabad,897,1,0.0,179.4,Online,Net Banking
411,2024-05-29,3484,144,Electronics,Laptop,North,Lucknow,693,1,0.1,69.3,Offline,Cash
412,2023-06-10,4058,300,Electronics,Laptop,West,Pune,2750,5,0.05,412.5,Offline,Credit Card
413,2024-07-20,1171,102,Clothing,Men,East,Patna,1945,5,0.0,389.0,Offline,Net Banking
414,2023-12-19,1583,182,Furniture,Storage,North,Chandigarh,1890,2,0.2,0.0,Online,Credit Card
415,2024-11-18,4487,484,Electronics,Mobile,East,Kolkata,9225,5,0.0,1845.0,Offline,Net Banking
416,2023-04-11,2995,269,Electronics,Laptop,North,Chandigarh,3172,2,0.2,0.0,Offline,Credit Card
417,2023-03-13,2845,268,Clothing,Kids,South,Bangalore,1500,2,0.15,75.0,Offline,Net Banking
418,2024-03-14,2008,213,Clothing,Women,South,Chennai,218,2,0.1,21.8,Offline,Debit Card
419,2024-04-18,2994,382,Clothing,Women,East,Kolkata,3336,4,0.1,333.6,Online,Credit Card
420,2023-07-21,3979,138,Furniture,Storage,North,Chandigarh,4806,3,0.0,961.2,Online,Net Banking
421,2023-08-06,3226,376,Grocery,Daily Essentials,North,Lucknow,1229,1,0.1,122.9,Offline,Credit Card
422,2023-10-25,3090,146,Furniture,Storage,East,Bhubaneswar,2102,2,0.2,0.0,Offline,Debit Card
423,2024-12-01,1574,328,Furniture,Storage,North,Lucknow,3300,2,0.2,0.0,Online,Credit Card
424,2023-02-11,1949,132,Grocery,Beverages,South,Chennai,3318,2,0.15,165.9,Offline,Debit Card
425,2024-01-05,4610,123,Furniture,Storage,South,Bangalore,4244,4,0.15,212.2,Online,Debit Card
426,2023-09-27,1712,292,Clothing,Kids,North,Lucknow,6070,5,0.2,0.0,Offline,Debit Card
427,2023-08-17,4347,276,Clothing,Women,North,Lucknow,4655,5,0.1,465.5,Offline,Cash
428,2023-06-19,3635,243,Furniture,Table,North,Lucknow,514,2,0.2,0.0,Online,Credit Card
429,2023-05-02,3950,158,Clothing,Kids,South,Bangalore,1898,2,0.1,189.8,Offline,Cash
430,2024-02-25,1523,393,Furniture,Storage,West,Mumbai,599,1,0.0,119.8,Online,Credit Card
431,2023-06-20,3116,307,Furniture,Chair,North,Lucknow,5967,3,0.05,895.05,Online,Debit Card
432,2024-04-27,4401,310,Grocery,Daily Essentials,North,Delhi,1796,4,0.05,269.4,Online,Net Banking
433,2024-12-03,3443,402,Clothing,Men,South,Chennai,5964,3,0.15,298.2,Online,Credit Card
434,2023-01-17,3803,314,Furniture,Chair,West,Pune,2340,2,0.2,0.0,Online,Net Banking
435,2024-09-06,3061,485,Grocery,Daily Essentials,North,Delhi,1897,1,0.2,0.0,Online,UPI
436,2024-07-06,3138,315,Furniture,Storage,West,Ahmedabad,1936,1,0.15,96.8,Offline,UPI
437,2023-12-25,1400,317,Grocery,Beverages,West,Mumbai,8735,5,0.2,0.0,Online,Debit Card
438,2024-09-04,1774,102,Electronics,Laptop,West,Mumbai,4680,5,0.1,468.0,Online,Net Banking
439,2024-11-01,2674,285,Electronics,Laptop,North,Lucknow,3016,2,0.1,301.6,Online,Credit Card
440,2024-07-02,3506,241,Clothing,Women,West,Ahmedabad,5024,4,0.1,502.4,Offline,Credit Card
441,2024-01-15,2039,257,Grocery,Snacks,West,Ahmedabad,6180,5,0.15,309.0,Offline,Cash
442,2023-08-24,1410,209,Electronics,Accessories,South,Chennai,6812,4,0.05,1021.8,Offline,Debit Card
443,2023-01-06,2931,407,Grocery,Daily Essentials,North,Delhi,1786,1,0.05,267.9,Offline,UPI
444,2023-03-23,4812,305,Furniture,Table,North,Chandigarh,885,5,0.15,44.25,Offline,Net Banking
445,2023-01-11,2171,199,Grocery,Beverages,North,Delhi,3682,2,0.2,0.0,Online,Net Banking
446,2023-02-06,4996,180,Furniture,Storage,South,Chennai,1767,3,0.0,353.4,Online,Debit Card
447,2024-08-23,4018,460,Grocery,Beverages,West,Pune,2320,2,0.0,464.0,Online,UPI
448,2023-10-11,2862,306,Clothing,Women,East,Patna,2682,2,0.05,402.3,Online,Debit Card
449,2023-03-16,4878,159,Electronics,Accessories,South,Hyderabad,3510,5,0.1,351.0,Offline,Net Banking
450,2024-07-30,4102,273,Grocery,Beverages,East,Patna,6704,4,0.05,1005.6,Offline,Cash
451,2023-03-11,3772,459,Electronics,Laptop,North,Chandigarh,5588,4,0.05,838.2,Online,Debit Card
452,2023-09-27,2634,444,Electronics,Accessories,West,Pune,1376,2,0.0,275.2,Offline,UPI
453,2023-08-12,4879,482,Clothing,Women,South,Hyderabad,3255,5,0.05,488.25,Online,Cash
454,2023-07-31,4425,416,Furniture,Table,South,Bangalore,1030,2,0.05,154.5,Offline,Credit Card
455,2024-11-10,4130,377,Electronics,Accessories,North,Delhi,5428,4,0.0,1085.6,Online,Cash
456,2024-08-11,4130,361,Clothing,Women,East,Patna,3315,3,0.05,497.25,Offline,Cash
457,2024-06-22,1133,357,Furniture,Chair,South,Chennai,4316,4,0.2,0.0,Offline,Cash
458,2024-06-14,1048,445,Electronics,Accessories,South,Hyderabad,2984,4,0.0,596.8,Online,Cash
459,2023-09-23,1971,237,Clothing,Kids,North,Chandigarh,2446,2,0.1,244.6,Offline,Net Banking
460,2024-03-10,2495,305,Furniture,Table,East,Bhubaneswar,1916,2,0.1,191.6,Offline,Cash
461,2024-12-03,3952,238,Furniture,Storage,South,Chennai,3534,2,0.0,706.8,Online,Net Banking
462,2023-06-03,1723,315,Furniture,Chair,West,Pune,7000,4,0.0,1400.0,Offline,Credit Card
463,2024-07-29,1405,453,Clothing,Women,East,Bhubaneswar,985,5,0.15,49.25,Online,UPI
464,2023-04-09,2064,284,Grocery,Daily Essentials,South,Hyderabad,6496,4,0.1,649.6,Offline,Net Banking
465,2023-05-05,1814,395,Electronics,Laptop,East,Bhubaneswar,5628,3,0.2,0.0,Online,Debit Card
466,2024-04-02,2173,337,Grocery,Daily Essentials,East,Bhubaneswar,880,1,0.2,0.0,Online,Credit Card
467,2023-03-23,2284,262,Grocery,Snacks,East,Bhubaneswar,1606,2,0.05,240.9,Offline,Debit Card
468,2024-08-24,1685,194,Grocery,Beverages,West,Pune,5110,5,0.15,255.5,Online,Credit Card
469,2024-12-18,2626,152,Clothing,Kids,South,Chennai,531,1,0.05,79.65,Online,UPI
470,2024-02-11,1425,234,Electronics,Mobile,West,Ahmedabad,8330,5,0.0,1666.0,Online,UPI
471,2023-10-18,1537,369,Furniture,Chair,West,Pune,5532,4,0.05,829.8,Online,UPI
472,2024-05-02,4829,239,Clothing,Women,North,Lucknow,7532,4,0.2,0.0,Offline,Credit Card
473,2024-10-13,3620,427,Grocery,Daily Essentials,South,Chennai,4950,5,0.2,0.0,Offline,Debit Card
474,2024-03-28,2064,179,Furniture,Chair,West,Ahmedabad,2547,3,0.15,127.35,Offline,UPI
475,2023-10-21,3817,351,Furniture,Table,North,Lucknow,4780,4,0.0,956.0,Offline,Debit Card
476,2023-08-25,1772,310,Clothing,Kids,North,Chandigarh,1222,1,0.1,122.2,Offline,Cash
477,2023-08-14,3561,222,Grocery,Beverages,South,Bangalore,786,3,0.15,39.3,Offline,Debit Card
478,2023-07-06,3608,333,Furniture,Chair,East,Bhubaneswar,1386,2,0.0,277.2,Offline,Debit Card
479,2023-06-05,1761,152,Clothing,Men,West,Mumbai,1195,1,0.0,239.0,Offline,Debit Card
480,2023-01-09,1060,352,Grocery,Daily Essentials,South,Chennai,568,2,0.05,85.2,Online,Debit Card
481,2024-04-19,4455,484,Grocery,Beverages,West,Pune,776,1,0.0,155.2,Online,UPI
482,2024-04-26,4347,295,Electronics,Accessories,East,Bhubaneswar,986,2,0.1,98.6,Online,UPI
483,2023-02-04,3134,440,Grocery,Snacks,South,Hyderabad,2086,2,0.0,417.2,Online,Cash
484,2023-06-12,3133,162,Clothing,Women,West,Ahmedabad,1625,1,0.2,0.0,Offline,Cash
485,2024-11-13,3592,322,Clothing,Men,East,Kolkata,662,2,0.05,99.3,Offline,UPI
486,2023-09-06,4209,453,Electronics,Laptop,South,Hyderabad,186,1,0.2,0.0,Offline,Net Banking
487,2023-06-11,2386,488,Electronics,Mobile,South,Hyderabad,1148,4,0.2,0.0,Online,UPI
488,2024-07-03,1953,262,Furniture,Storage,East,Patna,357,1,0.15,17.85,Offline,Cash
489,2023-05-18,2987,461,Grocery,Beverages,South,Bangalore,5820,3,0.0,1164.0,Offline,Net Banking
490,2024-08-03,2325,474,Grocery,Snacks,East,Patna,2426,2,0.1,242.6,Offline,Debit Card
491,2023-10-30,2859,100,Furniture,Table,South,Bangalore,3627,3,0.1,362.7,Offline,Credit Card
492,2023-09-02,3696,375,Clothing,Kids,North,Lucknow,4728,3,0.0,945.6,Offline,Credit Card
493,2023-10-17,1452,149,Furniture,Storage,West,Ahmedabad,2817,3,0.1,281.7,Online,UPI
494,2023-04-20,1130,392,Electronics,Mobile,South,Bangalore,1968,4,0.0,393.6,Offline,Cash
495,2024-09-12,3685,351,Clothing,Men,East,Kolkata,126,1,0.05,18.9,Online,Cash
496,2024-12-26,2088,370,Grocery,Beverages,North,Chandigarh,1786,1,0.2,0.0,Online,UPI
497,2023-04-10,3177,297,Furniture,Storage,East,Kolkata,1585,1,0.05,237.75,Online,Credit Card
498,2024-07-25,4138,426,Furniture,Storage,South,Chennai,6512,4,0.0,1302.4,Offline,Cash
499,2024-07-17,3693,180,Furniture,Chair,West,Mumbai,4532,4,0.1,453.2,Offline,Debit Card
500,2024-02-27,3492,223,Clothing,Women,East,Patna,7164,4,0.1,716.4,Online,Cash
501,2024-02-11,2165,405,Grocery,Beverages,East,Bhubaneswar,1587,1,0.0,317.4,Online,Net Banking
502,2023-08-16,1088,495,Electronics,Laptop,South,Hyderabad,3704,2,0.1,370.4,Offline,Net Banking
503,2023-12-31,2503,398,Electronics,Laptop,South,Bangalore,766,2,0.1,76.6,Online,Credit Card
504,2024-02-14,4007,139,Electronics,Accessories,East,Bhubaneswar,9895,5,0.05,1484.25,Offline,Cash
505,2024-10-19,2562,140,Electronics,Accessories,South,Hyderabad,528,3,0.2,0.0,Online,Debit Card
506,2023-08-21,1221,256,Grocery,Snacks,East,Bhubaneswar,615,5,0.15,30.75,Online,Debit Card
507,2023-02-21,3356,358,Furniture,Chair,South,Hyderabad,4048,4,0.2,0.0,Online,Credit Card
508,2023-05-16,3340,481,Grocery,Snacks,West,Pune,807,3,0.15,40.35,Online,Net Banking
